"","date","visit","farm","order","cow_id","quarter","path_1","path1_IMI","path_2","path2_IMI","path_3","path3_IMI","path_4","path4_IMI","quarter_code","isolate_1","isolate_2","isolate_3","isolate_4","clinical","blind","teatinj","pstmilking","mixed_inf_series","dup_not_collected","IMI_series","hygiene_1","hygiene_2","cc_1","cc_2","cc_3","scc","contam","contam_comment","uniqueID","scc_div_100k","ls","ls_no_neg","scc_200k","cause_path"
"1004","1.21.2020","second","Choiniere",10,"86","RF","strep","yes1","","","","",NA,NA,1,"CF099","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",500000,NA,NA,"86_RF_second",5,5.321928095,5.3219,"yes","strep"
"1005","3.16.2020","fourth","Choiniere",33,"97","LH","strep","yes2","","","","",NA,NA,2,"CF238","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",520000,NA,NA,"97_LH_fourth",5.2,5.378511623,5.3785,"yes","strep"
"1006","1.14.2020","first","Glennview",25,"70","LH","strep","yes21","","","","",NA,NA,21,"GV036","","",NA,"",NA,"","","tbd",NA,"yes","NA","NA","NA","NA","NA",600000,NA,NA,"70_LH_first",6,5.584962501,5.585,"yes","strep"
"1007","12.11.2019","first","Choiniere",5,"86","RF","strep","yes29","","","","",NA,NA,29,"CF012","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",656000,NA,NA,"86_RF_first",6.56,5.713695815,5.7137,"yes","strep"
"1008","3.3.2020","third","Butterworks",34,"paprika","RF","strep","yes2","","","","",NA,NA,2,"BW160","","",NA,"yes",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",710000,NA,NA,"paprika_RF_third",7.1,5.827819025,5.8278,"yes","strep"
"1009","12.13.2019","first","Swallowdale",27,"marshmellow","RH","strep","yes2","","","","",NA,NA,2,"SW045","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",725000,NA,NA,"marshmellow_RH_first",7.25,5.857980995,5.858,"yes","strep"
"1010","1.3.2020","first","OughtaBe",20,"jenny","LH","strep","yes2","","","","",NA,NA,2,"OB0028","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",750000,NA,NA,"jenny_LH_first",7.5,5.906890596,5.9069,"yes","strep"
"1011","2.19.2020","second","Glennview",33,"70","LH","strep","yes2","","","","",NA,NA,2,"GV094","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",760000,NA,NA,"70_LH_second",7.6,5.925999419,5.926,"yes","strep"
"1012","2.19.2020","second","Glennview",24,"43","LH","strep","yes2","","","","",NA,NA,2,"GV082","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",770000,NA,NA,"43_LH_second",7.7,5.944858446,5.9449,"yes","strep"
"1013","12.17.2019","first","BJ",6,"656","LH","strep","yes2","","","","",NA,NA,2,"BJ007","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",799000,NA,NA,"656_LH_first",7.99,5.998195503,5.9982,"yes","strep"
"1014","1.22.2020","second","Swallowdale",5,"29","LF","strep","yes2","","","","",NA,NA,2,"SW057","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",830000,NA,NA,"29_LF_second",8.3,6.053111336,6.0531,"yes","strep"
"1015","3.3.2020","third","Butterworks",27,"eva","RF","strep","yes1","","","","",NA,NA,1,"BW150","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",920000,NA,NA,"eva_RF_third",9.2,6.201633861,6.2016,"yes","strep"
"1016","1.6.2020","first","vonTrapp",19,"abigail","LH","strep","yes2","","","","",NA,NA,2,"VT017","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",1000000,NA,NA,"abigail_LH_first",10,6.321928095,6.3219,"yes","strep"
"1017","12.11.2019","first","Choiniere",27,"97","LF","strep","yes2","","","","",NA,NA,2,"CF049","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",1051000,NA,NA,"97_LF_first",10.51,6.393690764,6.3937,"yes","strep"
"1018","12.11.2019","first","Choiniere",27,"97","LH","strep","yes2","","","","",NA,NA,2,"CF048","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",1131000,NA,NA,"97_LH_first",11.31,6.499527024,6.4995,"yes","strep"
"1019","2.19.2020","second","Glennview",33,"70","RH","strep","yes2","","","","",NA,NA,2,"GV096","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",1200000,NA,NA,"70_RH_second",12,6.584962501,6.585,"yes","strep"
"1020","1.3.2020","first","OughtaBe",32,"tiktoe","RH","strep","yes2","","","","",NA,NA,2,"OB043","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",1200000,NA,NA,"tiktoe_RH_first",12,6.584962501,6.585,"yes","strep"
"1021","1.21.2020","second","Choiniere",24,"97","LF","strep","yes2","","","","",NA,NA,2,"CF116","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",1400000,NA,NA,"97_LF_second",14,6.807354922,6.8074,"yes","strep"
"1022","12.19.2019","first","Lynd",35,"martina","LF","strep","yes2","","","","",NA,NA,2,"LF041","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",1445000,NA,NA,"martina_LF_first",14.45,6.852997588,6.853,"yes","strep"
"1023","2.17.2020","third","Choiniere",27,"97","LH","strep","yes2","","","","",NA,NA,2,"CF172","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",1600000,NA,NA,"97_LH_third",16,7,7,"yes","strep"
"1024","3.19.2020","third","Glennview",25,"43","LH","strep","yes2","","","","",NA,NA,2,"GV139","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",1600000,NA,NA,"43_LH_third",16,7,7,"yes","strep"
"1025","3.10.2020","third","vonTrapp",15,"abigail","LH","strep","yes2","","","","",NA,NA,2,"VT080","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",1700000,NA,NA,"abigail_LH_third",17,7.087462841,7.0875,"yes","strep"
"1026","12.13.2019","first","Swallowdale",34,"mabel","LH","strep","yes2","","","","",NA,NA,2,"SW051","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",1776000,NA,NA,"mabel_LH_first",17.76,7.150559677,7.1506,"yes","strep"
"1027","2.28.2020","third","Swallowdale",9,"29","LF","strep","yes2","","","","",NA,NA,2,"SW098","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",1800000,NA,NA,"29_LF_third",18,7.169925001,7.1699,"yes","strep"
"1028","3.19.2020","third","Glennview",10,"42","LH","strep","yes2","","","","",NA,NA,2,"GV116","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",2300000,NA,NA,"42_LH_third",23,7.523561956,7.5236,"yes","strep"
"1029","2.12.2020","second","vonTrapp",15,"abigail","LH","strep","yes2","","","","",NA,NA,2,"VT047","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",2400000,NA,NA,"abigail_LH_second",24,7.584962501,7.585,"yes","strep"
"1030","2.21.2020","second","Paddlebridge",15,"ferrari28","RH","strep","yes2","","","","",NA,NA,2,"PB035","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",2800000,NA,NA,"ferrari28_RH_second",28,7.807354922,7.8074,"yes","strep"
"1031","1.17.2020","first","Paddlebridge",13,"ferrari28","RH","strep","yes1","","","","",NA,NA,1,"PB006","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",2900000,NA,NA,"ferrari28_RH_first",29,7.857980995,7.858,"yes","strep"
"1032","1.2.2020","first","Butterworks",26,"petunia","RH","strep","yes2","","","","",NA,NA,2,"BW047","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",3000000,NA,NA,"petunia_RH_first",30,7.906890596,7.9069,"yes","strep"
"1033","3.20.2020","third","Paddlebridge",17,"ferrari28","RH","strep","yes2","","","","",NA,NA,2,"PB075","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",3100000,NA,NA,"ferrari28_RH_third",31,7.95419631,7.9542,"yes","strep"
"1034","3.19.2020","third","Glennview",2,"199","RF","strep","yes2","","","","",NA,NA,2,"GV103","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",3500000,NA,NA,"199_RF_third",35,8.129283017,8.1293,"yes","strep"
"1035","2.14.2020","second","OughtaBe",35,"katie","LF","strep","yes2","","","","",NA,NA,2,"OB103","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",3500000,NA,NA,"katie_LF_second",35,8.129283017,8.1293,"yes","strep"
"1036","1.14.2020","first","Glennview",3,"133","RF","strep","yes2","","","","",NA,NA,2,"GV005","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",3700000,NA,NA,"133_RF_first",37,8.209453366,8.2095,"yes","strep"
"1037","12.19.2019","first","Lynd",20,"lovage","LF","strep","yes2","","","","",NA,NA,2,"LF026","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",3910000,NA,NA,"lovage_LF_first",39.1,8.289096702,8.2891,"yes","strep"
"1038","3.19.2020","third","Glennview",14,"133","RF","strep","yes29","","","","",NA,NA,29,"GV128","","",NA,"",NA,"","","",NA,"yes","NA","NA","NA","NA","NA",4300000,NA,NA,"133_RF_third",43,8.426264755,8.4263,"yes","strep"
"1039","1.14.2020","first","Glennview",28,"43","LH","strep","yes1","","","","",NA,NA,1,"GV040","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",4400000,NA,NA,"43_LH_first",44,8.459431619,8.4594,"yes","strep"
"1040","1.21.2020","second","Choiniere",24,"97","LH","strep","yes2","","","","",NA,NA,2,"CF115","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",5200000,NA,NA,"97_LH_second",52,8.700439718,8.7004,"yes","strep"
"1041","2.19.2020","second","Glennview",24,"43","RH","strep","yes2","","","","",NA,NA,2,"GV083","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",5600000,NA,NA,"43_RH_second",56,8.807354922,8.8074,"yes","strep"
"1042","3.3.2020","third","Butterworks",24,"star","RH","strep","yes2","","","","",NA,NA,2,"BW143","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",6000000,NA,NA,"star_RH_third",60,8.906890596,8.9069,"yes","strep"
"1043","1.14.2020","first","Glennview",11,"199","RF","strep","yes2","","","","",NA,NA,2,"GV025","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",6300000,NA,NA,"199_RF_first",63,8.977279923,8.9773,"yes","strep"
"1044","3.3.2020","third","Butterworks",29,"petunia","RH","strep","yes2","","","","",NA,NA,2,"BW153","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",6400000,NA,NA,"petunia_RH_third",64,9,9,"yes","strep"
"1045","12.19.2019","first","Lynd",20,"lovage","RF","strep","yes2","","","","",NA,NA,2,"LF028","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",6754000,NA,NA,"lovage_RF_first",67.54,9.077670274,9.0777,"yes","strep"
"1046","1.2.2020","first","Butterworks",24,"nellie","RF","strep","yes2","","","","",NA,NA,2,"BW045","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",7800000,NA,NA,"nellie_RF_first",78,9.285402219,9.2854,"yes","strep"
"1047","2.4.2020","second","Butterworks",30,"eva","RF","strep","yes29","","","","",NA,NA,29,"BW105","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",8700000,NA,NA,"eva_RF_second",87,9.442943496,9.4429,"yes","strep"
"1048","12.19.2019","first","Lynd",20,"lovage","LH","strep","yes2","","","","",NA,NA,2,"LF025","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",12827000,NA,NA,"lovage_LH_first",128.27,10.00303998,10.003,"yes","strep"
"1049","3.19.2020","third","Glennview",25,"43","RH","strep","yes2","","","","",NA,NA,2,"GV141","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",16000000,NA,NA,"43_RH_third",160,10.32192809,10.3219,"yes","strep"
"1050","2.4.2020","second","Butterworks",27,"petunia","RH","strep","yes2","","","","",NA,NA,2,"BW100","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",18000000,NA,NA,"petunia_RH_second",180,10.4918531,10.4919,"yes","strep"
"1051","3.20.2020","third","Paddlebridge",7,"gronk22","LF","yeast","yes2","","","","",NA,NA,2,"PB067","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",9000,NA,NA,"gronk22_LF_third",0.09,-0.473931188,0,"no","other"
"1052","1.2.2020","first","Butterworks",29,"bon","RH","yeast","yes2","","","","",NA,NA,2,"BW052","","",NA,"",NA,"","","no",NA,"yes","NA","NA","NA","NA","NA",140000,NA,NA,"bon_RH_first",1.4,3.485426827,3.4854,"no","other"
"1053","1.2.2020","first","Butterworks",25,"melissa","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"melissa_RF_first",0.00001,-13.60964047,0,"no",""
"1054","2.4.2020","second","Butterworks",23,"love","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"love_LH_second",0.00001,-13.60964047,0,"no",""
"1055","3.3.2020","third","Butterworks",1,"masala","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"masala_LH_third",0.00001,-13.60964047,0,"no",""
"1056","3.3.2020","third","Butterworks",1,"masala","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"masala_RH_third",0.00001,-13.60964047,0,"no",""
"1057","3.3.2020","third","Butterworks",2,"muffin","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"muffin_RF_third",0.00001,-13.60964047,0,"no",""
"1058","3.3.2020","third","Butterworks",3,"strawberry","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"strawberry_LH_third",0.00001,-13.60964047,0,"no",""
"1059","3.3.2020","third","Butterworks",4,"pomme","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"pomme_LH_third",0.00001,-13.60964047,0,"no",""
"1060","3.3.2020","third","Butterworks",5,"mango","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"mango_RH_third",0.00001,-13.60964047,0,"no",""
"1061","3.3.2020","third","Butterworks",22,"aurora","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"aurora_LH_third",0.00001,-13.60964047,0,"no",""
"1062","3.3.2020","third","Butterworks",31,"gabrielle","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"gabrielle_LF_third",0.00001,-13.60964047,0,"no",""
"1063","12.13.2019","first","Swallowdale",31,"jewel","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"jewel_LF_first",0.00001,-13.60964047,0,"no",""
"1064","12.13.2019","first","Swallowdale",32,"debutant","RF","","","","","","",NA,NA,6,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"debutant_RF_first",0.00001,-13.60964047,0,"no",""
"1065","1.22.2020","second","Swallowdale",22,"skyler","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"skyler_RF_second",0.00001,-13.60964047,0,"no",""
"1066","1.22.2020","second","Swallowdale",24,"halo","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"halo_RH_second",0.00001,-13.60964047,0,"no",""
"1067","1.22.2020","second","Swallowdale",25,"debutant","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"debutant_LF_second",0.00001,-13.60964047,0,"no",""
"1068","1.22.2020","second","Swallowdale",33,"opal","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"opal_LH_second",0.00001,-13.60964047,0,"no",""
"1069","1.22.2020","second","Swallowdale",33,"opal","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"opal_RH_second",0.00001,-13.60964047,0,"no",""
"1070","2.28.2020","third","Swallowdale",8,"casbah","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"casbah_RF_third",0.00001,-13.60964047,0,"no",""
"1071","2.28.2020","third","Swallowdale",14,"gretchen","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"gretchen_LH_third",0.00001,-13.60964047,0,"no",""
"1072","2.28.2020","third","Swallowdale",25,"jewel","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"jewel_RH_third",0.00001,-13.60964047,0,"no",""
"1073","2.28.2020","third","Swallowdale",25,"jewel","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"jewel_RF_third",0.00001,-13.60964047,0,"no",""
"1074","2.28.2020","third","Swallowdale",27,"halo","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"halo_LH_third",0.00001,-13.60964047,0,"no",""
"1075","2.28.2020","third","Swallowdale",30,"opal","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"opal_LH_third",0.00001,-13.60964047,0,"no",""
"1076","2.28.2020","third","Swallowdale",30,"opal","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"opal_RH_third",0.00001,-13.60964047,0,"no",""
"1077","2.28.2020","third","Swallowdale",35,"skyler","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"skyler_RF_third",0.00001,-13.60964047,0,"no",""
"1078","12.11.2019","first","Choiniere",14,"3","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"3_LH_first",0.00001,-13.60964047,0,"no",""
"1079","12.11.2019","first","Choiniere",20,"7","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"7_RH_first",0.00001,-13.60964047,0,"no",""
"1080","12.11.2019","first","Choiniere",31,"741","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"741_LH_first",0.00001,-13.60964047,0,"no",""
"1081","1.21.2020","second","Choiniere",13,"38","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"38_RH_second",0.00001,-13.60964047,0,"no",""
"1082","1.21.2020","second","Choiniere",13,"38","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"38_RF_second",0.00001,-13.60964047,0,"no",""
"1083","1.21.2020","second","Choiniere",26,"34","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"34_RF_second",0.00001,-13.60964047,0,"no",""
"1084","1.21.2020","second","Choiniere",28,"19","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"19_RF_second",0.00001,-13.60964047,0,"no",""
"1085","1.21.2020","second","Choiniere",34,"56","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"56_RF_second",0.00001,-13.60964047,0,"no",""
"1086","1.21.2020","second","Choiniere",35,"35","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"35_RF_second",0.00001,-13.60964047,0,"no",""
"1087","2.17.2020","third","Choiniere",3,"34","LF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"34_LF_third",0.00001,-13.60964047,0,"no",""
"1088","3.16.2020","fourth","Choiniere",23,"3","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"3_LH_fourth",0.00001,-13.60964047,0,"no",""
"1089","1.14.2020","first","Glennview",27,"42","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"42_RF_first",0.00001,-13.60964047,0,"no",""
"1090","2.19.2020","second","Glennview",18,"42","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"42_RF_second",0.00001,-13.60964047,0,"no",""
"1091","2.19.2020","second","Glennview",29,"204","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"204_RF_second",0.00001,-13.60964047,0,"no",""
"1092","2.19.2020","second","Glennview",36,"93","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"93_LF_second",0.00001,-13.60964047,0,"no",""
"1093","3.19.2020","third","Glennview",10,"42","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"42_RF_third",0.00001,-13.60964047,0,"no",""
"1094","3.19.2020","third","Glennview",17,"139","LF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"139_LF_third",0.00001,-13.60964047,0,"no",""
"1095","1.3.2020","first","OughtaBe",13,"tess","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"tess_RF_first",0.00001,-13.60964047,0,"no",""
"1096","1.3.2020","first","OughtaBe",29,"penny","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"penny_LF_first",0.00001,-13.60964047,0,"no",""
"1097","2.14.2020","second","OughtaBe",10,"tess","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"tess_RH_second",0.00001,-13.60964047,0,"no",""
"1098","2.14.2020","second","OughtaBe",32,"penny","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"penny_LH_second",0.00001,-13.60964047,0,"no",""
"1099","3.12.2020","third","OughtaBe",1,"rabbit","LF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"rabbit_LF_third",0.00001,-13.60964047,0,"no",""
"1100","3.12.2020","third","OughtaBe",1,"rabbit","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"rabbit_RH_third",0.00001,-13.60964047,0,"no",""
"1101","3.12.2020","third","OughtaBe",3,"teach","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"teach_LF_third",0.00001,-13.60964047,0,"no",""
"1102","3.12.2020","third","OughtaBe",3,"teach","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"teach_RH_third",0.00001,-13.60964047,0,"no",""
"1103","3.12.2020","third","OughtaBe",3,"teach","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"teach_RF_third",0.00001,-13.60964047,0,"no",""
"1104","3.12.2020","third","OughtaBe",8,"jersey","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"jersey_RF_third",0.00001,-13.60964047,0,"no",""
"1105","3.12.2020","third","OughtaBe",11,"izzie","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"izzie_LH_third",0.00001,-13.60964047,0,"no",""
"1106","3.12.2020","third","OughtaBe",11,"izzie","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",0,NA,NA,"izzie_RH_third",0.00001,-13.60964047,0,"no",""
