"","cow_id","quarter","first_date","first_visit","first_farm","first_order","first_path_1","first_path1_IMI","first_path_2","first_path2_IMI","first_path_3","first_path3_IMI","first_path_4","first_path4_IMI","first_quarter_code","first_isolate_1","first_isolate_2","first_isolate_3","first_isolate_4","first_clinical","first_blind","first_teatinj","first_pstmilking","first_mixed_inf_series","first_dup_not_collected","first_IMI_series","first_hygiene_1","first_hygiene_2","first_cc_1","first_cc_2","first_cc_3","first_scc","first_scc_200k","first_contam","first_contam_comment","first_uniqueID","second_date","second_visit","second_farm","second_order","second_path_1","second_path1_IMI","second_path_2","second_path2_IMI","second_path_3","second_path3_IMI","second_path_4","second_path4_IMI","second_quarter_code","second_isolate_1","second_isolate_2","second_isolate_3","second_isolate_4","second_clinical","second_blind","second_teatinj","second_pstmilking","second_mixed_inf_series","second_dup_not_collected","second_IMI_series","second_hygiene_1","second_hygiene_2","second_cc_1","second_cc_2","second_cc_3","second_scc","second_scc_200k","second_contam","second_contam_comment","second_uniqueID","third_date","third_visit","third_farm","third_order","third_path_1","third_path1_IMI","third_path_2","third_path2_IMI","third_path_3","third_path3_IMI","third_path_4","third_path4_IMI","third_quarter_code","third_isolate_1","third_isolate_2","third_isolate_3","third_isolate_4","third_clinical","third_blind","third_teatinj","third_pstmilking","third_mixed_inf_series","third_dup_not_collected","third_IMI_series","third_hygiene_1","third_hygiene_2","third_cc_1","third_cc_2","third_cc_3","third_scc","third_scc_200k","third_contam","third_contam_comment","third_uniqueID","fourth_date","fourth_visit","fourth_farm","fourth_order","fourth_path_1","fourth_path1_IMI","fourth_path_2","fourth_path2_IMI","fourth_path_3","fourth_path3_IMI","fourth_path_4","fourth_path4_IMI","fourth_quarter_code","fourth_isolate_1","fourth_isolate_2","fourth_isolate_3","fourth_isolate_4","fourth_clinical","fourth_blind","fourth_teatinj","fourth_pstmilking","fourth_mixed_inf_series","fourth_dup_not_collected","fourth_IMI_series","fourth_hygiene_1","fourth_hygiene_2","fourth_cc_1","fourth_cc_2","fourth_cc_3","fourth_scc","fourth_scc_200k","fourth_contam","fourth_contam_comment","fourth_uniqueID"
"158","199_Glennview","RF","1.14.2020","first","Glennview","11","strep","yes2","","","","","","","2","GV025","","","","","","","","no","","yes","NA","NA","NA","NA","NA",6300000,"yes","","","199_Glennview_RF","2.19.2020","second","Glennview","32","?","yes2","","","","","","","2","GV093","","","","","","","","no","","yes","NA","NA","NA","NA","NA",6300000,"yes","","","199_Glennview_RF","3.19.2020","third","Glennview","2","strep","yes2","","","","","","","2","GV103","","","","","","","","no","","yes","NA","NA","NA","NA","NA",3500000,"yes","","","199_Glennview_RF","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","199_Glennview_RF_fourth"
"159","720_BJ","LF","12.17.2019","first","BJ","10","sa","yes2","","","","","","","2","BJ010","","","","","","","","no","","yes","NA","NA","NA","NA","NA",227000,"yes","","","720_BJ_LF","1.29.2020","second","BJ","7","sa","yes2","","","","","","","2","BJ032","","","","","","","","no","","yes","NA","NA","NA","NA","NA",650000,"yes","","","720_BJ_LF","2.26.2020","third","BJ","12","sa","yes2","","","","","","","2","BJ060","","","","","","","","no","","yes","NA","NA","NA","NA","NA",3600000,"yes","","","720_BJ_LF","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","720_BJ_LF_fourth"
"160","133_Glennview","RF","1.14.2020","first","Glennview","3","strep","yes2","","","","","","","2","GV005","","","","","","","","no","","yes","NA","NA","NA","NA","NA",3700000,"yes","","","133_Glennview_RF","2.19.2020","second","Glennview","8","?","yes2","","","","","","","2","GV061","","","","yes","","","","no","","yes","NA","NA","NA","NA","NA",2600000,"yes","","","133_Glennview_RF","3.19.2020","third","Glennview","14","strep","yes29","","","","","","","29","GV128","","","","","","","","","","yes","NA","NA","NA","NA","NA",4300000,"yes","","","133_Glennview_RF","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","133_Glennview_RF_fourth"
"161","petunia_Butterworks","RH","1.2.2020","first","Butterworks","26","strep","yes2","","","","","","","2","BW047","","","","","","","","no","","yes","NA","NA","NA","NA","NA",3e+06,"yes","","","petunia_Butterworks_RH","2.4.2020","second","Butterworks","27","strep","yes2","","","","","","","2","BW100","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1.8e+07,"yes","","","petunia_Butterworks_RH","3.3.2020","third","Butterworks","29","strep","yes2","","","","","","","2","BW153","","","","","","","","no","","yes","NA","NA","NA","NA","NA",6400000,"yes","","","petunia_Butterworks_RH","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","petunia_Butterworks_RH_fourth"
"162","43_Glennview","RH","1.14.2020","first","Glennview","28","cns","yes2","","","","","","","2","GV041","","","","","","","","no","","yes","NA","NA","NA","NA","NA",6100000,"yes","","","43_Glennview_RH","2.19.2020","second","Glennview","24","strep","yes2","","","","","","","2","GV083","","","","","","","","no","","yes","NA","NA","NA","NA","NA",5600000,"yes","","","43_Glennview_RH","3.19.2020","third","Glennview","25","strep","yes2","","","","","","","2","GV141","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1.6e+07,"yes","","","43_Glennview_RH","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","43_Glennview_RH_fourth"
"163","7_Choiniere","RF","12.11.2019","first","Choiniere","20","cns","yes2","","","","","","","2","CF041","","","","","","","","no","","yes","NA","NA","NA","NA","NA",296000,"yes","","","7_Choiniere_RF","1.21.2020","second","Choiniere","16","cns","yes2","","","","","","","2","CF104","","","","","","","","no","","yes","NA","NA","NA","NA","NA",190000,"no","","","7_Choiniere_RF","2.17.2020","third","Choiniere","13","cns","yes2","","","","","","","2","CF151","","","","","","","","no","","yes","NA","NA","NA","NA","NA",180000,"no","","","7_Choiniere_RF","3.16.2020","fourth","Choiniere","30","cns","yes2","","","","","","","2","CF232","","","","","","","","no","","yes","NA","NA","NA","NA","NA",2000,"no","","","7_Choiniere_RF_fourth"
"164","4_Choiniere","RF","12.11.2019","first","Choiniere","21","corynebac","yes2","","","","","","","2","CF044","","","","","","","","no","","yes","NA","NA","NA","NA","NA",4000,"no","","","4_Choiniere_RF","1.21.2020","second","Choiniere","15","corynebac","yes2","","","","","","","2","CF100","","","","","","","","no","","yes","NA","NA","NA","NA","NA",2000,"no","","","4_Choiniere_RF","2.17.2020","third","Choiniere","16","corynebac","yes1","","","","","","","1","CF156","","","","","","","","no","","yes","NA","NA","NA","NA","NA",3000,"no","","","4_Choiniere_RF","3.16.2020","fourth","Choiniere","34","corynebac","yes2","","","","","","","2","CF243","","","","","","","","no","","yes","NA","NA","NA","NA","NA",5000,"no","","","4_Choiniere_RF_fourth"
"165","66_Choiniere","LF","12.11.2019","first","Choiniere","4","sa","yes2","","","","","","","2","CF005","","","","","","","","no","","yes","NA","NA","NA","NA","NA",131000,"no","","","66_Choiniere_LF","1.21.2020","second","Choiniere","1","sa","yes2","","","","","","","2","CF081","","","","","","","","no","","yes","NA","NA","NA","NA","NA",89000,"no","","","66_Choiniere_LF","2.17.2020","third","Choiniere","6","sa","yes2","","","","","","","2","CF141","","","","","","","","no","","yes","NA","NA","NA","NA","NA",230000,"yes","","","66_Choiniere_LF","3.16.2020","fourth","Choiniere","6","sa","yes2","","","","","","","2","CF195","","","","","","","","no","","yes","NA","NA","NA","NA","NA",8000,"no","","","66_Choiniere_LF_fourth"
"166","69_Choiniere","RH","12.11.2019","first","Choiniere","3","cns","yes2","","","","","","","2","CF004","","","","","","","","no","","yes","NA","NA","NA","NA","NA",310000,"yes","","","69_Choiniere_RH","1.21.2020","second","Choiniere","8","cns","yes2","","","","","","","2","CF093","","","","","","","","no","","yes","NA","NA","NA","NA","NA",210000,"yes","","","69_Choiniere_RH","2.17.2020","third","Choiniere","4","cns","yes2","","","","","","","2","CF138","","","","","","","","no","","yes","NA","NA","NA","NA","NA",180000,"no","","","69_Choiniere_RH","3.16.2020","fourth","Choiniere","32","cns","yes2","","","","","","","2","CF235","","","","","","","","no","","yes","NA","NA","NA","NA","NA",39000,"no","","","69_Choiniere_RH_fourth"
"167","41_Choiniere","LF","12.11.2019","first","Choiniere","11","cns","yes2","","","","","","","2","CF023","","","","","","","","no","","yes","NA","NA","NA","NA","NA",159000,"no","","","41_Choiniere_LF","1.21.2020","second","Choiniere","29","cns","yes2","","","","","","","2","CF122","","","","","","","","no","","yes","NA","NA","NA","NA","NA",57000,"no","","","41_Choiniere_LF","2.17.2020","third","Choiniere","12","cns","yes2","","","","","","","2","CF149","","","","","","","","no","","yes","NA","NA","NA","NA","NA",220000,"yes","","","41_Choiniere_LF","3.16.2020","fourth","Choiniere","15","cns","yes2","","","","","","","2","CF212","","","","","","","","no","","yes","NA","NA","NA","NA","NA",46000,"no","","","41_Choiniere_LF_fourth"
"168","32_Choiniere","LF","12.11.2019","first","Choiniere","9","cns","yes2","","","","","","","2","CF020","","","","","","","","no","","yes","NA","NA","NA","NA","NA",133000,"no","","","32_Choiniere_LF","1.21.2020","second","Choiniere","17","cns","yes2","","","","","","","2","CF105","","","","","","","","no","","yes","NA","NA","NA","NA","NA",150000,"no","","","32_Choiniere_LF","2.17.2020","third","Choiniere","8","corynebac","yes2","","","","","","","2","CF145","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1100000,"yes","","","32_Choiniere_LF","3.16.2020","fourth","Choiniere","21","cns","yes2","","","","","","","2","CF221","","","","","","","","no","","yes","NA","NA","NA","NA","NA",56000,"no","","","32_Choiniere_LF_fourth"
"169","41_Choiniere","LH","12.11.2019","first","Choiniere","11","cns","yes2","","","","","","","2","CF022","","","","","","","","no","","yes","NA","NA","NA","NA","NA",3e+05,"yes","","","41_Choiniere_LH","1.21.2020","second","Choiniere","29","cns","yes2","","","","","","","1","CF121","","","","","","","","no","","yes","NA","NA","NA","NA","NA",180000,"no","","","41_Choiniere_LH","2.17.2020","third","Choiniere","12","cns","yes2","","","","","","","2","CF148","","","","","","","","no","","yes","NA","NA","NA","NA","NA",560000,"yes","","","41_Choiniere_LH","3.16.2020","fourth","Choiniere","15","cns","yes2","","","","","","","2","CF211","","","","","","","","no","","yes","NA","NA","NA","NA","NA",2e+05,"yes","","","41_Choiniere_LH_fourth"
"170","7_Choiniere","LH","12.11.2019","first","Choiniere","20","cns","yes2","","","","","","","2","CF040","","","","","","","","no","","yes","NA","NA","NA","NA","NA",426000,"yes","","","7_Choiniere_LH","1.21.2020","second","Choiniere","16","cns","yes27","strep","yes27","","","","","27","CF101","CF102","","","","","yes","","yes","","yes","NA","NA","NA","NA","NA",510000,"yes","","","7_Choiniere_LH","2.17.2020","third","Choiniere","13","cns","yes2","","","","","","","2","CF150","","","","","","","","no","","yes","NA","NA","NA","NA","NA",530000,"yes","","","7_Choiniere_LH","3.16.2020","fourth","Choiniere","30","cns","yes2","","","","","","","2","CF231","","","","","","","","no","","yes","NA","NA","NA","NA","NA",210000,"yes","","","7_Choiniere_LH_fourth"
"171","56_Choiniere","LF","12.11.2019","first","Choiniere","26","cns","yes2","","","","","","","2","CF047","","","","","","","","no","","yes","NA","NA","NA","NA","NA",87000,"no","","","56_Choiniere_LF","1.21.2020","second","Choiniere","34","cns","yes2","","","","","","","2","CF131","","","","","","","","no","","yes","NA","NA","NA","NA","NA",34000,"no","","","56_Choiniere_LF","2.17.2020","third","Choiniere","2","cns","yes2","","","","","","","2","CF136","","","","","","","","no","","yes","NA","NA","NA","NA","NA",270000,"yes","","","56_Choiniere_LF","3.16.2020","fourth","Choiniere","36","cns","yes2","","","","","","","2","CF244","","","","","","","yes","no","","yes","NA","NA","NA","NA","NA",240000,"yes","","","56_Choiniere_LF_fourth"
"172","97_Choiniere","LF","12.11.2019","first","Choiniere","27","strep","yes2","","","","","","","2","CF049","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1051000,"yes","","","97_Choiniere_LF","1.21.2020","second","Choiniere","24","strep","yes2","","","","","","","2","CF116","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1400000,"yes","","","97_Choiniere_LF","2.17.2020","third","Choiniere","27","sa","yes2","","","","","","","2","CF173","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1400000,"yes","","","97_Choiniere_LF","3.16.2020","fourth","Choiniere","33","strep","yes27","cns","yes27","","","","","27","CF239","CF240","","","","","","","yes","","yes","NA","NA","NA","NA","NA",240000,"yes","","","97_Choiniere_LF_fourth"
"173","28_Choiniere","LH","12.11.2019","first","Choiniere","33","?","yes2","","","","","","","2","CF059","","","","","","","","no","","yes","NA","NA","NA","NA","NA",181000,"no","","","28_Choiniere_LH","1.21.2020","second","Choiniere","27","gramneg.coli","yes2","","","","","","","2","CF119","","","","","","","","no","","yes","NA","NA","NA","NA","NA",790000,"yes","","","28_Choiniere_LH","2.17.2020","third","Choiniere","22","gramneg.coli","yes2","","","","","","","2","CF167","","","","","","","","no","","yes","NA","NA","NA","NA","NA",280000,"yes","","","28_Choiniere_LH","3.16.2020","fourth","Choiniere","31","gramneg.coli","yes2","","","","","","","2","CF233","","","","","","","","no","","yes","NA","NA","NA","NA","NA",310000,"yes","","","28_Choiniere_LH_fourth"
"174","17_Choiniere","LF","12.11.2019","first","Choiniere","18","sa","yes2","","","","","","","2","CF037","","","","","","","","no","","yes","NA","NA","NA","NA","NA",334000,"yes","","","17_Choiniere_LF","1.21.2020","second","Choiniere","2","sa","yes2","","","","","","","2","CF082","","","","","","","","no","","yes","NA","NA","NA","NA","NA",990000,"yes","","","17_Choiniere_LF","2.17.2020","third","Choiniere","5","sa","yes2","","","","","","","2","CF139","","","","","","","","no","","yes","NA","NA","NA","NA","NA",490000,"yes","","","17_Choiniere_LF","3.16.2020","fourth","Choiniere","16","sa","yes2","","","","","","","2","CF213","","","","","","","","no","","yes","NA","NA","NA","NA","NA",420000,"yes","","","17_Choiniere_LF_fourth"
"175","97_Choiniere","LH","12.11.2019","first","Choiniere","27","strep","yes2","","","","","","","2","CF048","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1131000,"yes","","","97_Choiniere_LH","1.21.2020","second","Choiniere","24","strep","yes2","","","","","","","2","CF115","","","","","","","","no","","yes","NA","NA","NA","NA","NA",5200000,"yes","","","97_Choiniere_LH","2.17.2020","third","Choiniere","27","strep","yes2","","","","","","","2","CF172","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1600000,"yes","","","97_Choiniere_LH","3.16.2020","fourth","Choiniere","33","strep","yes2","","","","","","","2","CF238","","","","","","","","no","","yes","NA","NA","NA","NA","NA",520000,"yes","","","97_Choiniere_LH_fourth"
"176","40_Choiniere","LF","12.11.2019","first","Choiniere","6","sa","yes2","","","","","","","2","CF014","","","","","","","","no","","yes","NA","NA","NA","NA","NA",719000,"yes","","","40_Choiniere_LF","1.21.2020","second","Choiniere","7","sa","yes2","","","","","","","2","CF089","","","","","","","","no","","yes","NA","NA","NA","NA","NA",540000,"yes","","","40_Choiniere_LF","2.17.2020","third","Choiniere","7","sa","yes2","","","","","","","2","CF143","","","","","","","","no","","yes","NA","NA","NA","NA","NA",770000,"yes","","","40_Choiniere_LF","3.16.2020","fourth","Choiniere","10","sa","yes2","","","","","","","2","CF203","","","","","","","","no","","yes","NA","NA","NA","NA","NA",690000,"yes","","","40_Choiniere_LF_fourth"
"177","40_Choiniere","LH","12.11.2019","first","Choiniere","6","sa","yes2","","","","","","","2","CF013","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1244000,"yes","","","40_Choiniere_LH","1.21.2020","second","Choiniere","7","sa","yes2","","","","","","","2","CF088","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1500000,"yes","","","40_Choiniere_LH","2.17.2020","third","Choiniere","7","sa","yes2","","","","","","","2","CF142","","","","","","","","no","","yes","NA","NA","NA","NA","NA",760000,"yes","","","40_Choiniere_LH","3.16.2020","fourth","Choiniere","10","sa","yes2","","","","","","","2","CF202","","","","","","","","no","","yes","NA","NA","NA","NA","NA",720000,"yes","","","40_Choiniere_LH_fourth"
"178","97_Choiniere","RF","12.11.2019","first","Choiniere","27","sa","yes2","","","","","","","2","CF051","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1866000,"yes","","","97_Choiniere_RF","1.21.2020","second","Choiniere","24","sa","yes2","","","","","","","2","CF118","","","","","","","","no","","yes","NA","NA","NA","NA","NA",2e+06,"yes","","","97_Choiniere_RF","2.17.2020","third","Choiniere","27","strep","yes27","corynebac","yes27","","","","","27","CF170","CF171","","","","","","","yes","","yes","NA","NA","NA","NA","NA",1900000,"yes","","","97_Choiniere_RF","3.16.2020","fourth","Choiniere","33","sa","yes2","","","","","","","2","CF242","","","","","","","","no","","yes","NA","NA","NA","NA","NA",740000,"yes","","","97_Choiniere_RF_fourth"
"179","32_Choiniere","RH","12.11.2019","first","Choiniere","9","sa","yes2","","","","","","","2","CF021","","","","","","","","no","","yes","NA","NA","NA","NA","NA",933000,"yes","","","32_Choiniere_RH","1.21.2020","second","Choiniere","17","sa","yes2","","","","","","","2","CF106","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1200000,"yes","","","32_Choiniere_RH","2.17.2020","third","Choiniere","8","sa","yes2","","","","","","","2","CF146","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1e+06,"yes","","","32_Choiniere_RH","3.16.2020","fourth","Choiniere","21","sa","yes2","","","","","","","2","CF222","","","","","","","","no","","yes","NA","NA","NA","NA","NA",790000,"yes","","","32_Choiniere_RH_fourth"
"180","86_Choiniere","RF","12.11.2019","first","Choiniere","5","strep","yes29","","","","","","","29","CF012","","","","","","","","no","","yes","NA","NA","NA","NA","NA",656000,"yes","","","86_Choiniere_RF","1.21.2020","second","Choiniere","10","strep","yes1","","","","","","","1","CF099","","","","","","","","no","","yes","NA","NA","NA","NA","NA",5e+05,"yes","","","86_Choiniere_RF","2.17.2020","third","Choiniere","19","strep","yes27","strep","yes27","","","","","27","CF163","CF164","","","","","","","yes","","yes","NA","NA","NA","NA","NA",710000,"yes","","","86_Choiniere_RF","3.16.2020","fourth","Choiniere","1","strep","yes27","corynebac","yes27","","","","","27","CF188","CF189","","","","","","","","","yes","NA","NA","NA","NA","NA",8e+05,"yes","","","86_Choiniere_RF_fourth"
"181","86_Choiniere","LH","12.11.2019","first","Choiniere","5","sa","yes24","strep","yes24","corynebac","yes24","","","24","CF008","CF064","CF079","","","","","","yes","","yes","NA","NA","NA","NA","NA",460000,"yes","","","86_Choiniere_LH","1.21.2020","second","Choiniere","10","sa","yes24","corynebac","yes24","strep","yes24","","","24","CF096","CF097","CF098","","","","","","yes","","yes","NA","NA","NA","NA","NA",2200000,"yes","","","86_Choiniere_LH","2.17.2020","third","Choiniere","19","sa","yes24","corynebac","yes24","strep","yes24","","","24","CF160","CF161","CF162","","","","","","yes","","yes","NA","NA","NA","NA","NA",930000,"yes","","","86_Choiniere_LH","3.16.2020","fourth","Choiniere","1","strep","yes24","corynebac","yes24","sa","yes24","","","24","CF182","CF183","CF184","","","","","","yes","","yes","NA","NA","NA","NA","NA",1e+06,"yes","","","86_Choiniere_LH_fourth"
"182","17_Choiniere","RH","12.11.2019","first","Choiniere","18","sa","yes2","","","","","","","2","CF038","","","","","","","","no","","yes","NA","NA","NA","NA","NA",656000,"yes","","","17_Choiniere_RH","1.21.2020","second","Choiniere","2","sa","yes2","","","","","","","2","CF083","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1400000,"yes","","","17_Choiniere_RH","2.17.2020","third","Choiniere","5","sa","yes2","","","","","","","2","CF140","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1200000,"yes","","","17_Choiniere_RH","3.16.2020","fourth","Choiniere","16","sa","yes2","","","","","","","2","CF214","","","","","","","","no","","yes","NA","NA","NA","NA","NA",3e+06,"yes","","","17_Choiniere_RH_fourth"
"183","lish_StonyPond","RH","12.12.2019","first","StonyPond","4","cns","yes27","cns","yes27","","","","","27","SP004","SP005","","","","","","","yes","","yes","NA","NA","NA","NA","NA",23000,"no","","","lish_StonyPond_RH","1.10.2020","second","StonyPond","9","cns","yes2","","","","","","","2","SP043","","","","","","","","no","","yes","NA","NA","NA","NA","NA",60000,"no","","","lish_StonyPond_RH","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","lish_StonyPond_RH_fourth"
"184","lish_StonyPond","LH","12.12.2019","first","StonyPond","4","cns","yes27","cns","yes27","","","","","27","SP006","SP007","","","","","","","yes","","yes","NA","NA","NA","NA","NA",26000,"no","","","lish_StonyPond_LH","1.10.2020","second","StonyPond","9","cns","yes2","","","","","","","2","SP042","","","","","","","","no","","yes","NA","NA","NA","NA","NA",97000,"no","","","lish_StonyPond_LH","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","lish_StonyPond_LH_fourth"
"185","wynona_StonyPond","LH","12.12.2019","first","StonyPond","17","cns","yes2","","","","","","","2","SP018","","","","","","","","no","","yes","NA","NA","NA","NA","NA",137000,"no","","","wynona_StonyPond_LH","1.10.2020","second","StonyPond","4","cns","yes2","","","","","","","2","SP038","","","","","","","","no","","yes","NA","NA","NA","NA","NA",170000,"no","","","wynona_StonyPond_LH","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","wynona_StonyPond_LH_fourth"
"186","octavia_StonyPond","RH","12.12.2019","first","StonyPond","18","cns","yes2","","","","","","","2","SP021","","","","","","","","no","","yes","NA","NA","NA","NA","NA",79000,"no","","","octavia_StonyPond_RH","1.10.2020","second","StonyPond","24","cns","yes2","","","","","","","2","SP062","","","","","","","","no","","yes","NA","NA","NA","NA","NA",220000,"yes","","","octavia_StonyPond_RH","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","octavia_StonyPond_RH_fourth"
"187","wynona_StonyPond","LF","12.12.2019","first","StonyPond","17","cns","yes2","","","","","","","2","SP019","","","","","","","","no","","yes","NA","NA","NA","NA","NA",168000,"no","","","wynona_StonyPond_LF","1.10.2020","second","StonyPond","4","cns","yes2","","","","","","","2","SP039","","","","","","","","no","","yes","NA","NA","NA","NA","NA",230000,"yes","","","wynona_StonyPond_LF","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","wynona_StonyPond_LF_fourth"
"188","peaches_StonyPond","LH","12.12.2019","first","StonyPond","6","cns","yes2","","","","","","","2","SP011","","","","","","","","no","","yes","NA","NA","NA","NA","NA",192000,"no","","","peaches_StonyPond_LH","1.10.2020","second","StonyPond","1","cns","yes2","","","","","","","2","SP033","","","","","","","","no","","yes","NA","NA","NA","NA","NA",240000,"yes","","","peaches_StonyPond_LH","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","peaches_StonyPond_LH_fourth"
"189","riley_StonyPond","RF","12.12.2019","first","StonyPond","7","cns","yes2","","","","","","","2","SP012","","","","","","","","no","","yes","NA","NA","NA","NA","NA",163000,"no","","","riley_StonyPond_RF","1.10.2020","second","StonyPond","12","cns","yes2","","","","","","","2","SP044","","","","","","","","no","","yes","NA","NA","NA","NA","NA",250000,"yes","","","riley_StonyPond_RF","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","riley_StonyPond_RF_fourth"
"190","echo_StonyPond","LH","12.12.2019","first","StonyPond","5","cns","yes2","","","","","","","2","SP008","","","","","","","","no","","yes","NA","NA","NA","NA","NA",118000,"no","","","echo_StonyPond_LH","1.10.2020","second","StonyPond","14","cns","yes2","","","","","","","2","SP045","","","","","","","","no","","yes","NA","NA","NA","NA","NA",260000,"yes","","","echo_StonyPond_LH","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","echo_StonyPond_LH_fourth"
"191","ashley_StonyPond","LH","12.12.2019","first","StonyPond","12","cns","yes2","","","","","","","2","SP014","","","","","","","","no","","yes","NA","NA","NA","NA","NA",58000,"no","","","ashley_StonyPond_LH","1.10.2020","second","StonyPond","22","cns","yes2","","","","","","","2","SP059","","","","","","","","no","","yes","NA","NA","NA","NA","NA",280000,"yes","","","ashley_StonyPond_LH","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","ashley_StonyPond_LH_fourth"
