date,visit,farm,order,cow_id,quarter,path_1,path1_imi,path_2,path2_imi,path_3,path3_imi,path_4,path4_imi,quarter_code,isolate_1,path_1_maldi_final_id,fix_1,isolate_2,path_2_maldi_final_id,fix_2,isolate_3,path_3_maldi_final_id,fix_3,isolate_4,path_4_maldi_final_id,fix_4,clinical,blind,teatinj,pstmilking,mixed_inf_series,dup_not_collected,imi_series,hygiene_scorer_1,hygiene_1,hygiene_scorer_2,hygiene_2,cc_1,cc_2,cc_3,scc,contam,contam_comment,dup_a_cfu_count,dup_b_cfu_count,more_than_2_org_present
1.29.2020,second,BJ,1,757,RH,,,,,,,,,3,,,,,,,,,,,,,,,yes,,,,,j,2,c,2,,,,6000,,,,,
1.29.2020,second,BJ,2,656,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,27000,,,,,
1.29.2020,second,BJ,3,585,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,14000,,,,,
1.29.2020,second,BJ,3,585,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,11000,,,,,
1.29.2020,second,BJ,4,758,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,22000,,,,,
1.29.2020,second,BJ,4,758,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,7000,,,,,
1.29.2020,second,BJ,4,758,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,8000,,,,,
1.29.2020,second,BJ,4,758,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,4000,,,,,
1.29.2020,second,BJ,5,754,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,14000,,,,,
1.29.2020,second,BJ,5,754,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,5000,,,,,
1.29.2020,second,BJ,5,754,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,5000,,,,,
1.29.2020,second,BJ,5,754,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,4000,,,,,
1.29.2020,second,BJ,6,cb5,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,6000,,,,,
1.29.2020,second,BJ,6,cb5,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,46000,,,,,
1.29.2020,second,BJ,9,716,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,1,,,,6000,,,,,
1.29.2020,second,BJ,12,727,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,3000,,,,,
1.29.2020,second,BJ,12,727,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,2000,,,,,
1.29.2020,second,BJ,13,693,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,4,c,4,,,,4000,,,,,
1.29.2020,second,BJ,13,693,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,4,c,4,,,,5000,,,,,
1.29.2020,second,BJ,14,741,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,4,,,,6000,,,,,
1.29.2020,second,BJ,14,741,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,4,,,,9000,,,,,
1.29.2020,second,BJ,15,731,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,2,,,,8000,,,,,
1.29.2020,second,BJ,16,749,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,3000,,,,,
1.29.2020,second,BJ,16,749,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,2000,,,,,
1.29.2020,second,BJ,16,749,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,12000,,,,,
1.29.2020,second,BJ,16,749,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,0,,,,,
1.29.2020,second,BJ,17,753,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,0,,,,,
1.29.2020,second,BJ,17,753,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,4000,,,,,
1.29.2020,second,BJ,17,753,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,2000,,,,,
1.29.2020,second,BJ,18,738,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,4,c,3,,,,4000,,,,,
1.29.2020,second,BJ,20,701,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,6000,,,,,
1.29.2020,second,BJ,20,701,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,22000,,,,,
1.29.2020,second,BJ,20,701,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,49000,,,,,
1.29.2020,second,BJ,21,744,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,22000,,,,,
1.29.2020,second,BJ,21,744,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,23000,,,,,
1.29.2020,second,BJ,22,763,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,8000,,,,,
1.29.2020,second,BJ,24,697,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,13000,,,,,
1.29.2020,second,BJ,24,697,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,25000,,,,,
1.29.2020,second,BJ,25,745,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,19000,,,,,
1.29.2020,second,BJ,25,745,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,14000,,,,,
1.29.2020,second,BJ,25,745,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,19000,,,,,
1.29.2020,second,BJ,26,713,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,130000,,,,,
1.29.2020,second,BJ,26,713,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,130000,,,,,
1.29.2020,second,BJ,26,713,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,180000,,,,,
1.29.2020,second,BJ,26,713,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,200000,,,,,
1.29.2020,second,BJ,31,685,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,47000,,,,,
1.29.2020,second,BJ,32,664,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,730000,,,,,
1.29.2020,second,BJ,32,664,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,28000,,,,,
1.29.2020,second,BJ,32,664,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,11000,,,,,
1.29.2020,second,BJ,32,664,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,15000,,,,,
1.29.2020,second,BJ,33,755,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,20000,,,,,
1.29.2020,second,BJ,33,755,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,16000,,,,,
2.26.2020,third,BJ,2,757,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,11000,,,,,
2.26.2020,third,BJ,2,757,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,6000,,,,,
2.26.2020,third,BJ,4,754,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,3,,,,8000,,,,,
2.26.2020,third,BJ,4,754,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,3,,,,0,,,,,
2.26.2020,third,BJ,5,cb5,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,7000,,,,,
2.26.2020,third,BJ,6,585,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,16000,,,,,
2.26.2020,third,BJ,6,585,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,23000,,,,,
2.26.2020,third,BJ,7,727,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,25000,,,,,
2.26.2020,third,BJ,7,727,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,44000,,,,,
2.26.2020,third,BJ,8,741,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,32000,,,,,
2.26.2020,third,BJ,8,741,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,15000,,,,,
2.26.2020,third,BJ,9,749,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,9000,,,,,
2.26.2020,third,BJ,9,749,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,11000,,,,,
2.26.2020,third,BJ,10,670,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,22000,,,,,
2.26.2020,third,BJ,10,670,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,27000,,,,,
2.26.2020,third,BJ,10,670,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,22000,,,,,
2.26.2020,third,BJ,11,716,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,2,,,,5000,,,,,
2.26.2020,third,BJ,11,716,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,2,,,,10000,,,,,
2.26.2020,third,BJ,12,720,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,29000,,,,,
2.26.2020,third,BJ,13,719,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,130000,,,,,
2.26.2020,third,BJ,14,739,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,6000,,,,,
2.26.2020,third,BJ,16,731,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,44000,,,,,
2.26.2020,third,BJ,18,753,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,39000,,,,,
2.26.2020,third,BJ,18,753,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,24000,,,,,
2.26.2020,third,BJ,19,675,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,31000,,,,,
2.26.2020,third,BJ,20,763,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,9000,,,,,
2.26.2020,third,BJ,21,733,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,17000,,,,,
2.26.2020,third,BJ,22,701,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,4,,,,110000,,,,,
2.26.2020,third,BJ,22,701,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,4,,,,160000,,,,,
2.26.2020,third,BJ,23,708,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,26000,,,,,
2.26.2020,third,BJ,24,744,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,13000,,,,,
2.26.2020,third,BJ,24,744,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,12000,,,,,
2.26.2020,third,BJ,25,745,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,1,,,,22000,,,,,
2.26.2020,third,BJ,25,745,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,1,,,,23000,,,,,
2.26.2020,third,BJ,28,722,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,5000,,,,,
2.26.2020,third,BJ,28,722,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,6000,,,,,
2.26.2020,third,BJ,29,664,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,880000,,,,,
2.26.2020,third,BJ,29,664,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,20000,,,,,
2.26.2020,third,BJ,29,664,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,2000,,,,,
2.26.2020,third,BJ,30,765,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,.,,,,9000,,,,,
2.26.2020,third,BJ,30,765,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,.,,,,9000,,,,,
2.26.2020,third,BJ,30,765,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,.,,,,18000,,,,,
2.26.2020,third,BJ,30,765,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,.,,,,16000,,,,,
2.26.2020,third,BJ,31,cb3,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,2,,,,3000,,,,,
2.26.2020,third,BJ,31,cb3,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,2,,,,5000,,,,,
2.26.2020,third,BJ,33,743,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,4,,,,7000,,,,,
2.26.2020,third,BJ,34,685,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,42000,,,,,
2.26.2020,third,BJ,34,685,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,24000,,,,,
2.26.2020,third,BJ,34,685,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,22000,,,,,
2.26.2020,third,BJ,35,616,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,3,,,,28000,,,,,
1.2.2020,first,Butterworks,1,joy,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,1,,,,12000,,,,,
1.2.2020,first,Butterworks,1,joy,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,1,,,,130000,,,,,
1.2.2020,first,Butterworks,4,muffin,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,4,,,,11000,,,,,
1.2.2020,first,Butterworks,4,muffin,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,4,,,,15000,,,,,
1.2.2020,first,Butterworks,5,mango,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,3000,,,,,
1.2.2020,first,Butterworks,7,happiness,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,10000,,,,,
1.2.2020,first,Butterworks,7,happiness,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,12000,,,,,
1.2.2020,first,Butterworks,7,happiness,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,8000,,,,,
1.2.2020,first,Butterworks,9,blackberry,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,20000,,,,,
1.2.2020,first,Butterworks,9,blackberry,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,22000,,,,,
1.2.2020,first,Butterworks,13,rhubarb,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,6000,,,,,
1.2.2020,first,Butterworks,13,rhubarb,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,5000,,,,,
1.2.2020,first,Butterworks,13,rhubarb,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,3000,,,,,
1.2.2020,first,Butterworks,14,hawthorn,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,24000,,,,,
1.2.2020,first,Butterworks,15,nona,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,60000,,,,,
1.2.2020,first,Butterworks,15,nona,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,40000,,,,,
1.2.2020,first,Butterworks,16,mustard,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,36000,,,,,yes
1.2.2020,first,Butterworks,20,love,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,21000,,,,,
1.2.2020,first,Butterworks,21,mandolin,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,16000,,,,,
1.2.2020,first,Butterworks,22,avocado,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,2000,,,,,
1.2.2020,first,Butterworks,22,avocado,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,5000,,,,,
1.2.2020,first,Butterworks,25,melissa,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,9000,,,,,
1.2.2020,first,Butterworks,25,melissa,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,3000,,,,,
1.2.2020,first,Butterworks,25,melissa,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,0,,,,,
1.2.2020,first,Butterworks,26,petunia,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,7000,,,,,
1.2.2020,first,Butterworks,26,petunia,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,58000,,,,,
1.2.2020,first,Butterworks,27,crescent,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,39000,,,,,
1.2.2020,first,Butterworks,28,peace,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,14000,,,,,
2.4.2020,second,Butterworks,1,masala,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,40000,,,,,
2.4.2020,second,Butterworks,1,masala,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,40000,,,,,
2.4.2020,second,Butterworks,1,masala,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,33000,,,,,
2.4.2020,second,Butterworks,2,strawberry,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,13000,,,,,
2.4.2020,second,Butterworks,2,strawberry,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,11000,,,,,
2.4.2020,second,Butterworks,2,strawberry,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,9000,,,,,
2.4.2020,second,Butterworks,3,muffin,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,7000,,,,,
2.4.2020,second,Butterworks,4,mango,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,4000,,,,,
2.4.2020,second,Butterworks,4,mango,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,6000,,,,,
2.4.2020,second,Butterworks,4,mango,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,5000,,,,,
2.4.2020,second,Butterworks,6,noel,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,5000,,,,,
2.4.2020,second,Butterworks,6,noel,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,6000,,,,,
2.4.2020,second,Butterworks,6,noel,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,7000,,,,,
2.4.2020,second,Butterworks,7,pearl,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,4,c,3,,,,45000,,,,,
2.4.2020,second,Butterworks,8,happiness,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,12000,,,,,
2.4.2020,second,Butterworks,8,happiness,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,21000,,,,,
2.4.2020,second,Butterworks,8,happiness,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,14000,,,,,
2.4.2020,second,Butterworks,9,wildcucumber,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,23000,,,,,
2.4.2020,second,Butterworks,9,wildcucumber,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,15000,,,,,
2.4.2020,second,Butterworks,9,wildcucumber,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,21000,,,,,
2.4.2020,second,Butterworks,10,blackberry,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,28000,,,,,
2.4.2020,second,Butterworks,10,blackberry,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,28000,,,,,
2.4.2020,second,Butterworks,10,blackberry,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,24000,,,,,
2.4.2020,second,Butterworks,11,rhubarb,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,3000,,,,,
2.4.2020,second,Butterworks,11,rhubarb,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,5000,,,,,
2.4.2020,second,Butterworks,11,rhubarb,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,5000,,,,,
2.4.2020,second,Butterworks,12,snowball,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,44000,,,,,
2.4.2020,second,Butterworks,13,nebula,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,38000,,,,,
2.4.2020,second,Butterworks,13,nebula,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,42000,,,,,
2.4.2020,second,Butterworks,13,nebula,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,130000,,,,,
2.4.2020,second,Butterworks,14,joy,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,12000,,,,,
2.4.2020,second,Butterworks,14,joy,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,460000,,,,,
2.4.2020,second,Butterworks,14,joy,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,19000,,,,,
2.4.2020,second,Butterworks,15,mustard,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,15000,,,,,
2.4.2020,second,Butterworks,15,mustard,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,23000,,,,,
2.4.2020,second,Butterworks,15,mustard,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,17000,,,,,
2.4.2020,second,Butterworks,15,mustard,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,39000,,,,,
2.4.2020,second,Butterworks,16,hawthorn,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,2,,,,39000,,,,,
2.4.2020,second,Butterworks,16,hawthorn,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,2,,,,33000,,,,,
2.4.2020,second,Butterworks,17,nona,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,24000,,,,,
2.4.2020,second,Butterworks,17,nona,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,43000,,,,,
2.4.2020,second,Butterworks,17,nona,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,24000,,,,,
2.4.2020,second,Butterworks,18,marjoram,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,18000,,,,,
2.4.2020,second,Butterworks,18,marjoram,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,24000,,,,,
2.4.2020,second,Butterworks,18,marjoram,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,22000,,,,,
2.4.2020,second,Butterworks,19,nazareth,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,300000,,,,,
2.4.2020,second,Butterworks,21,avocado,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,2,,,,4000,,,,,
2.4.2020,second,Butterworks,21,avocado,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,2,,,,27000,,,,,
2.4.2020,second,Butterworks,22,aurora,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,4000,,,,,
2.4.2020,second,Butterworks,22,aurora,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,84000,,,,,
2.4.2020,second,Butterworks,22,aurora,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,19000,,,,,
2.4.2020,second,Butterworks,23,love,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,2,,,,0,,,,,
2.4.2020,second,Butterworks,23,love,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,2,,,,6000,,,,,
2.4.2020,second,Butterworks,23,love,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,2,,,,4000,,,,,
2.4.2020,second,Butterworks,24,nellie,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,9000,,,,,
2.4.2020,second,Butterworks,25,jolene,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,45000,,,,,
2.4.2020,second,Butterworks,25,jolene,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,95000,,,,,
2.4.2020,second,Butterworks,27,petunia,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,10000,,,,,
2.4.2020,second,Butterworks,28,mandolin,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,170000,,,,,
2.4.2020,second,Butterworks,29,peace,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,2,,,,7000,,,,,
2.4.2020,second,Butterworks,31,bon,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,220000,,,,,
2.4.2020,second,Butterworks,31,bon,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,290000,,,,,
2.4.2020,second,Butterworks,32,lilac,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,2,,,,10000,,,,,
2.4.2020,second,Butterworks,32,lilac,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,2,,,,6000,,,,,
2.4.2020,second,Butterworks,32,lilac,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,2,,,,120000,,,,,
