date,visit,farm,order,cow id,quarter,path 1,path1 IMI,path 2,path2 IMI,path 3,path3 IMI,path 4,path4 IMI,quarter_code,isolate 1,path 1 MALDI final ID,Fix 1?,isolate 2,path 2 MALDI final ID,Fix 2?,isolate 3,path 3 MALDI final ID,Fix 3?,isolate 4,path 4 MALDI final ID,Fix 4?,clinical,blind,teat inj,pstmilking,mixed inf_series,dupmissing,IMI_series,hygiene_scorer_1,hygiene_1,hygiene_scorer_2,hygiene_2,cc 1,cc 2,cc 3,scc,contam,contam_comment,Dup_A_CFU_count,Dup_B_CFU_count,More_than_2_org_present
2.4.2020,second,Butterworks,24,Nellie,RF,Strep,yes27,CNS,yes27,,,,,27,BW095,Streptococcus uberis,,BW096,Staphylococcus simulans,,,,,,,,,,,,no,,yes,t,1,c,1,,,,310000,,,,,yes
2.4.2020,second,Butterworks,25,Jolene,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,45000,,,,,
2.4.2020,second,Butterworks,25,Jolene,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,95000,,,,,
2.4.2020,second,Butterworks,25,Jolene,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,84000,,,,,
2.4.2020,second,Butterworks,25,Jolene,RF,CNS,yes2,,,,,,,2,BW098,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,240000,,,16,34,
2.4.2020,second,Butterworks,26,Melissa,LH,CNS,,,,,,,,9,BW114,Staphylococcus chromogenes,,,,,,,,,,,,,,,,yes,no,t,2,c,1,,,,160000,,,35,.,
2.4.2020,second,Butterworks,26,Melissa,LF,,,,,,,,,14,,,,,,,,,,,,,,,,,,yes,,t,2,c,1,,,,6000,,,,,
2.4.2020,second,Butterworks,26,Melissa,RH,,,,,,,,,15,,,,,,,,,,,,,,,,,,yes,,t,2,c,1,,,,3000,,,,,
2.4.2020,second,Butterworks,26,Melissa,RF,,,,,,,,,14,,,,,,,,,,,,,,,,,,yes,,t,2,c,1,,,,5000,,,,,
2.4.2020,second,Butterworks,27,Petunia,LH,CNS,yes2,,,,,,,2,BW099,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,1,c,1,,,,99000,,,34,32,
2.4.2020,second,Butterworks,27,Petunia,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,10000,,,,,
2.4.2020,second,Butterworks,27,Petunia,RH,Strep,yes2,,,,,,,2,BW100,Streptococcus uberis,,,,,,,,,,,,,,,no,,yes,t,1,c,1,,,,18000000,,,50,45,
2.4.2020,second,Butterworks,27,Petunia,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,360000,,,,,
2.4.2020,second,Butterworks,28,Mandolin,LH,CNS,yes2,,,,,,,2,BW101,Staphylococcus gallinarum,,,,,,,,,,,,,,,no,,yes,t,1,c,1,,,,440000,,,1,5,
2.4.2020,second,Butterworks,28,Mandolin,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,320000,,,,,
2.4.2020,second,Butterworks,28,Mandolin,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,170000,,,,,
2.4.2020,second,Butterworks,28,Mandolin,RF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,41000,,,,,
2.4.2020,second,Butterworks,29,Peace,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,t,2,c,2,,,,11000,,,,,
2.4.2020,second,Butterworks,29,Peace,LF,SA,yes2,SA,other18,,,,,2,BW102,Staphylococcus aureus,,BW103,Staphylococcus aureus,,,,,,,,,,,,no,,yes,t,2,c,2,,,,2000000,,,19,17,
2.4.2020,second,Butterworks,29,Peace,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,t,2,c,2,,,,42000,,,,,
2.4.2020,second,Butterworks,29,Peace,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,2,,,,7000,,,,,
2.4.2020,second,Butterworks,30,Eva,LH,SA,yes2,,,,,,,2,BW104,Staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,t,3,c,2,,,,570000,,,,,
2.4.2020,second,Butterworks,30,Eva,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,27000,,,,,
2.4.2020,second,Butterworks,30,Eva,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,9000,,,,,
2.4.2020,second,Butterworks,30,Eva,RF,Strep,yes29,,,,,,,29,BW105,Streptococcus uberis,,,,,,,,,,,,,,,no,,yes,t,3,c,2,,,,8700000,,,TNTC,TNTC,yes
2.4.2020,second,Butterworks,31,Bon,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,220000,,,,,
2.4.2020,second,Butterworks,31,Bon,LF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,10000,,,,,
2.4.2020,second,Butterworks,31,Bon,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,290000,,,,,
2.4.2020,second,Butterworks,31,Bon,RF,CNS,yes2,,,,,,,2,BW106,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,290000,,,37,50,
2.4.2020,second,Butterworks,32,Lilac,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,2,,,,10000,,,,,
2.4.2020,second,Butterworks,32,Lilac,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,2,,,,6000,,,,,
2.4.2020,second,Butterworks,32,Lilac,RH,SA,yes2,,,,,,,2,BW107,Staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,t,1,c,2,,,,6800000,,,25,35,
2.4.2020,second,Butterworks,32,Lilac,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,2,,,,120000,,,,,
2.4.2020,second,Butterworks,33,AppleCore,LH,SA,yes2,,,,,,,2,BW108,Staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,1100000,,,50,50,
2.4.2020,second,Butterworks,33,AppleCore,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,22000,,,,,
2.4.2020,second,Butterworks,33,AppleCore,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,420000,,,,,
2.4.2020,second,Butterworks,33,AppleCore,RF,SA,yes2,,,,,,,2,BW109,Staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,4400000,,,25,36,
2.4.2020,second,Butterworks,34,Chipotle,LH,CNS,yes2,,,,,,,2,BW110,Staphylococcus species,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,490000,,,20,24,
2.4.2020,second,Butterworks,34,Chipotle,LF,CNS,yes2,,,,,,,2,BW111,Staphylococcus species,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,390000,,,15,12,
2.4.2020,second,Butterworks,34,Chipotle,RH,CNS,yes2,,,,,,,2,BW112,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,470000,,,3,13,
2.4.2020,second,Butterworks,34,Chipotle,RF,CNS,yes2,,,,,,,2,BW113,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,140000,,,12,30,
3.3.2020,third,Butterworks,1,Masala,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,1,c,1,,,,0,,,,,
3.3.2020,third,Butterworks,1,Masala,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,n,1,c,1,,,,0,,,,,
3.3.2020,third,Butterworks,1,Masala,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,1,c,1,,,,0,,,,,
3.3.2020,third,Butterworks,1,Masala,RF,CNS,yes2,,,,,,,2,BW115,Staphylococcus haemolyticus,,,,,,,,,,,,,,,no,,yes,n,1,c,1,,,,0,,,3,2,
3.3.2020,third,Butterworks,2,Muffin,LH,CNS,yes2,,,,,,,2,BW116,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,3,c,1,,,,0,,,9,10,
3.3.2020,third,Butterworks,2,Muffin,LF,Corynebac,yes2,,,,,,,2,BW117,Corynebacterium callunae,,,,,,,,,,,,,,,no,,yes,n,3,c,1,,,,0,,,1,1,
3.3.2020,third,Butterworks,2,Muffin,RH,CNS,yes2,,,,,,,2,BW118,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,3,c,1,,,,0,,,15,11,
3.3.2020,third,Butterworks,2,Muffin,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,1,,,,0,,,,,
3.3.2020,third,Butterworks,3,Strawberry,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,0,,,,,
3.3.2020,third,Butterworks,3,Strawberry,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,0,,,,,
3.3.2020,third,Butterworks,3,Strawberry,RH,Kocuria,yes2,,,,,,,2,BW119,Kocuria palustris,yes_from_CNS_to_Kocuria,,,,,,,,,,,,,,no,,yes,n,2,c,1,,,,4000,,,1,1,
3.3.2020,third,Butterworks,3,Strawberry,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,3000,,,,,
3.3.2020,third,Butterworks,4,Pomme,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,2,,,,0,,,,,
3.3.2020,third,Butterworks,4,Pomme,LF,CNS,yes2,,,,,,,2,BW120,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,2,c,2,,,,9000,,,4,14,
3.3.2020,third,Butterworks,4,Pomme,RH,CNS,yes2,,,,,,,2,BW121,Staphylococcus haemolyticus,,,,,,,,,,,,,,,no,,yes,n,2,c,2,,,,60000,,,12,14,
3.3.2020,third,Butterworks,4,Pomme,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,2,,,,2000,,,,,
3.3.2020,third,Butterworks,5,Mango,LH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,4000,,,,,
3.3.2020,third,Butterworks,5,Mango,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,3000,,,,,
3.3.2020,third,Butterworks,5,Mango,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,0,,,,,
3.3.2020,third,Butterworks,5,Mango,RF,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,3000,,,,,
3.3.2020,third,Butterworks,6,Happiness,LH,,,,,,,,,16,,,,,,,,,,,,,,yes,,,,,,n,2,c,1,,,,Not analyzed,,,,,
3.3.2020,third,Butterworks,6,Happiness,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,8000,,,,,
3.3.2020,third,Butterworks,6,Happiness,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,21000,,,,,
3.3.2020,third,Butterworks,6,Happiness,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,13000,,,,,
3.3.2020,third,Butterworks,7,Noel,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,1,c,1,,,,4000,,,,,
3.3.2020,third,Butterworks,7,Noel,LF,CNS,yes2,,,,,,,2,BW122,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,1,c,1,,,,480000,,,13,9,
3.3.2020,third,Butterworks,7,Noel,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,1,c,1,,,,12000,,,,,
3.3.2020,third,Butterworks,7,Noel,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,1,c,1,,,,3000,,,,,
3.3.2020,third,Butterworks,8,Pearl,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,53000,,,,,
3.3.2020,third,Butterworks,8,Pearl,LF,CNS,yes2,CNS,other18,,,,,2,BW123,Staphylococcus chromogenes,,BW124,Staphylococcus chromogenes,,,,,,,,,,,,tbd,,yes,n,3,c,2,,,,210000,,,15,2,
3.3.2020,third,Butterworks,8,Pearl,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,44000,,,,,
3.3.2020,third,Butterworks,8,Pearl,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,100000,,,,,
3.3.2020,third,Butterworks,9,Blackberry,LH,CNS,yes1,,,,,,,1,BW125,Staphylococcus haemolyticus,,,,,,,,,,,,,,,no,,yes,n,4,c,4,,,,16000,,,1,1,
3.3.2020,third,Butterworks,9,Blackberry,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,4,c,4,,,,12000,,,,,
3.3.2020,third,Butterworks,9,Blackberry,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,4,c,4,,,,30000,,,,,
3.3.2020,third,Butterworks,9,Blackberry,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,4,c,4,,,,34000,,,,,
3.3.2020,third,Butterworks,10,WildCucumber,LH,CNS,yes2,,,,,,,2,BW126,Staphylococcus devriesei,,,,,,,,,,,,,,,no,,yes,n,2,c,2,,,,11000,,,9,12,
3.3.2020,third,Butterworks,10,WildCucumber,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,n,2,c,2,,,,22000,,,,,
3.3.2020,third,Butterworks,10,WildCucumber,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,2,,,,14000,,,,,
3.3.2020,third,Butterworks,10,WildCucumber,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,2,,,,18000,,,,,
3.3.2020,third,Butterworks,11,Rhubarb,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,4,c,3,,,,4000,,,,,
3.3.2020,third,Butterworks,11,Rhubarb,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,4,c,3,,,,3000,,,,,
3.3.2020,third,Butterworks,11,Rhubarb,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,4,c,3,,,,2000,,,,,
3.3.2020,third,Butterworks,11,Rhubarb,RF,CNS,yes2,,,,,,,2,BW127,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,4,c,3,,,,15000,,,50,30,
3.3.2020,third,Butterworks,12,Snowball,LH,Strep,yes2,,,,,,,2,BW128,Streptococcus uberis,,,,,,,,,,,,,,,no,,yes,n,3,c,2,,,,43000,,,8,8,
3.3.2020,third,Butterworks,12,Snowball,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,20000,,,,,
3.3.2020,third,Butterworks,12,Snowball,RH,CNS,yes2,,,,,,,2,BW129,Staphylococcus simulans,,,,,,,,,,,,,,,no,,yes,n,3,c,2,,,,110000,,,14,12,
3.3.2020,third,Butterworks,12,Snowball,RF,CNS,yes1,CNS,other18,,,,,2,BW130,Staphylococcus simulans,,BW131,Staphylococcus simulans,,,,,,,,,,,,no,,yes,n,3,c,2,,,,34000,,,30,14,
3.3.2020,third,Butterworks,13,Nebula,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,4000,,,,,
3.3.2020,third,Butterworks,13,Nebula,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,6000,,,,,
3.3.2020,third,Butterworks,13,Nebula,RH,CNS,yes2,,,,,,,2,BW132,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,2,c,1,,,,44000,,,26,10,
3.3.2020,third,Butterworks,13,Nebula,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,39000,,,,,
3.3.2020,third,Butterworks,14,Joy,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,2,,,,6000,,,,,
3.3.2020,third,Butterworks,14,Joy,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,2,,,,3000,,,,,
3.3.2020,third,Butterworks,14,Joy,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,2,c,2,,,,74000,,,,,
3.3.2020,third,Butterworks,14,Joy,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,2,,,,4000,,,,,
3.3.2020,third,Butterworks,15,Mustard,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,2000,,,,,
3.3.2020,third,Butterworks,15,Mustard,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,5000,,,,,
3.3.2020,third,Butterworks,15,Mustard,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,11000,,,,,
3.3.2020,third,Butterworks,15,Mustard,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,7000,,,,,
3.3.2020,third,Butterworks,16,Hawthorn,LH,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,28000,,,,,
3.3.2020,third,Butterworks,16,Hawthorn,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,18000,,,,,
3.3.2020,third,Butterworks,16,Hawthorn,RH,CNS,yes1,,,,,,,1,BW133,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,2,c,1,,,,43000,,,3,3,yes
3.3.2020,third,Butterworks,16,Hawthorn,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,19000,,,,,
3.3.2020,third,Butterworks,17,Nazareth,LH,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,55000,,,,,
3.3.2020,third,Butterworks,17,Nazareth,LF,CNS,yes2,,,,,,,2,BW134,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,2,c,1,,,,300000,,,12,TNTC,
3.3.2020,third,Butterworks,17,Nazareth,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,79000,,,,,
3.3.2020,third,Butterworks,17,Nazareth,RF,CNS,yes2,,,,,,,2,BW135,Staphylococcus haemolyticus,,,,,,,,,,,,,,,no,,yes,n,2,c,1,,,,160000,,,TNTC,TNTC,
3.3.2020,third,Butterworks,18,Nona,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,41000,,,,,
3.3.2020,third,Butterworks,18,Nona,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,26000,,,,,
3.3.2020,third,Butterworks,18,Nona,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,34000,,,,,
3.3.2020,third,Butterworks,18,Nona,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,32000,,,,,
3.3.2020,third,Butterworks,19,Marjoram,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,1,c,1,,,,12000,,,,,
3.3.2020,third,Butterworks,19,Marjoram,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,1,c,1,,,,15000,,,,,
3.3.2020,third,Butterworks,19,Marjoram,RH,CNS,yes2,,,,,,,2,BW136,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,1,c,1,,,,150000,,,30,20,
3.3.2020,third,Butterworks,19,Marjoram,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,1,c,1,,,,19000,,,,,
3.3.2020,third,Butterworks,20,Manzana,LH,CNS,yes2,,,,,,,2,BW137,Staphylococcus species,,,,,,,,,,,,,,,no,,yes,n,4,c,4,,,,94000,,,TNTC,20,
3.3.2020,third,Butterworks,20,Manzana,LF,SA,yes2,,,,,,,2,BW138,Staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,n,4,c,4,,,,1000000,,,TNTC,30,
3.3.2020,third,Butterworks,20,Manzana,RH,CNS,yes2,,,,,,,2,BW139,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,4,c,4,,,,67000,,,TNTC,20,
3.3.2020,third,Butterworks,20,Manzana,RF,CNS,yes2,,,,,,,2,BW140,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,4,c,4,,,,49000,,,TNTC,30,
3.3.2020,third,Butterworks,21,Avocado,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,3,,,,3000,,,,,
3.3.2020,third,Butterworks,21,Avocado,LF,CNS,yes2,,,,,,,2,BW141,Staphylococcus warneri,,,,,,,,,,,,,,,no,,yes ,n,3,c,3,,,,58000,,,3,9,
3.3.2020,third,Butterworks,21,Avocado,RH,CNS,yes2,,,,,,,2,BW142,Staphylococcus warneri,,,,,,,,,,,,,,,no,,yes ,n,3,c,3,,,,300000,,,10,11,
3.3.2020,third,Butterworks,21,Avocado,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,3,,,,8000,,,,,
3.3.2020,third,Butterworks,22,Aurora,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,0,,,,,
3.3.2020,third,Butterworks,22,Aurora,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,7000,,,,,
3.3.2020,third,Butterworks,22,Aurora,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,24000,,,,,
3.3.2020,third,Butterworks,22,Aurora,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,480000,,,,,
3.3.2020,third,Butterworks,23,Love,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,96000,,,,,
3.3.2020,third,Butterworks,23,Love,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,91000,,,,,
3.3.2020,third,Butterworks,23,Love,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,71000,,,,,
3.3.2020,third,Butterworks,23,Love,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,49000,,,,,
3.3.2020,third,Butterworks,24,Star,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,2,c,3,,,,58000,,,,,
3.3.2020,third,Butterworks,24,Star,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,3,,,,38000,,,,,
3.3.2020,third,Butterworks,24,Star,RH,Strep,yes2,,,,,,,2,BW143,Streptococcus uberis,,,,,,,,,,,,,,,no,,yes,n,2,c,3,,,,6000000,,,TNTC,TNTC,
3.3.2020,third,Butterworks,24,Star,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,2,c,3,,,,160000,,,,,
3.3.2020,third,Butterworks,25,Nellie,LH,CNS,yes2,,,,,,,2,BW144,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,2,c,1,,,,220000,,,TNTC,16,
3.3.2020,third,Butterworks,25,Nellie,LF,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,16000,,,,,
3.3.2020,third,Butterworks,25,Nellie,RH,CNS,yes2,,,,,,,2,BW145,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,2,c,1,,,,730000,,,20,5,
3.3.2020,third,Butterworks,25,Nellie,RF,Strep,yes27,CNS,yes27,,,,,27,BW146,Streptococcus uberis,,BW147,Staphylococcus simulans,,,,,,,,,,,,yes,,yes,n,2,c,1,,,,230000,,,,,yes
3.3.2020,third,Butterworks,26,Melissa,LH,CNS,yes2,,,,,,,2,BW148,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,3,c,2,,,,150000,,,50,20,
3.3.2020,third,Butterworks,26,Melissa,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,7000,,,,,
3.3.2020,third,Butterworks,26,Melissa,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,5000,,,,,
3.3.2020,third,Butterworks,26,Melissa,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,7000,,,,,
3.3.2020,third,Butterworks,27,Eva,LH,SA,no5,,,,,,,5,BW149,,,,,,,,,,,,,,,,,,no,n,2,c,2,,,,810000,,,1,0,
3.3.2020,third,Butterworks,27,Eva,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,2,,,,23000,,,,,
3.3.2020,third,Butterworks,27,Eva,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,2,c,2,,,,3000,,,,,
3.3.2020,third,Butterworks,27,Eva,RF,Strep,yes1,,,,,,,1,BW150,Streptococcus uberis,,,,,,,,,,,,,,,no,,yes,n,2,c,2,,,,920000,,,7,4,
3.3.2020,third,Butterworks,28,Peace,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,32000,,,,,
3.3.2020,third,Butterworks,28,Peace,LF,SA,yes2,,,,,,,2,BW151,Staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,n,3,c,2,,,,1000000,,,22,30,
3.3.2020,third,Butterworks,28,Peace,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,38000,,,,,
3.3.2020,third,Butterworks,28,Peace,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,6000,,,,,
3.3.2020,third,Butterworks,29,Petunia,LH,CNS,yes1,,,,,,,1,BW152,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,3,c,2,,,,87000,,,8,30,yes
3.3.2020,third,Butterworks,29,Petunia,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,10000,,,,,
3.3.2020,third,Butterworks,29,Petunia,RH,strep,yes2,,,,,,,2,BW153,Streptococcus uberis,,,,,,,,,,,,,,,no,,yes,n,3,c,2,,,,6400000,,,TNTC,TNTC,
3.3.2020,third,Butterworks,29,Petunia,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,140000,,,,,
3.3.2020,third,Butterworks,30,Jackie,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,3,c,1,,,,16000,,,,,
3.3.2020,third,Butterworks,30,Jackie,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,3,c,1,,,,10000,,,,,
3.3.2020,third,Butterworks,30,Jackie,RH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,n,3,c,1,,,,14000,,,,,
3.3.2020,third,Butterworks,30,Jackie,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,1,,,,12000,,,,,
3.3.2020,third,Butterworks,31,Gabrielle,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,4,c,3,,,,11000,,,,,
3.3.2020,third,Butterworks,31,Gabrielle,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,4,c,3,,,,0,,,,,
3.3.2020,third,Butterworks,31,Gabrielle,RH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,n,4,c,3,,,,36000,,,,,
3.3.2020,third,Butterworks,31,Gabrielle,RF,?,yes2,,,,,,,2,BW154,NO ID,yes_nochange,,,,,,,,,,,,,,no,,yes,n,4,c,3,,,,8000,,,6,7,
3.3.2020,third,Butterworks,32,Bon,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,3,c,1,,,,2000,,,,,
3.3.2020,third,Butterworks,32,Bon,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,3,c,1,,,,4000,,,,,
