,cow_id,quarter,first_date,first_visit,first_farm,first_order,first_path_1,first_path1_imi,first_path_2,first_path2_imi,first_path_3,first_path3_imi,first_path_4,first_path4_imi,first_quarter_code,first_isolate_1,first_path_1_maldi_final_id,first_fix_1,first_isolate_2,first_path_2_maldi_final_id,first_fix_2,first_isolate_3,first_path_3_maldi_final_id,first_fix_3,first_isolate_4,first_path_4_maldi_final_id,first_fix_4,first_clinical,first_blind,first_teatinj,first_pstmilking,first_mixed_inf_series,first_dup_not_collected,first_imi_series,first_hygiene_scorer_1,first_hygiene_1,first_hygiene_scorer_2,first_hygiene_2,first_cc_1,first_cc_2,first_cc_3,first_scc,first_contam,first_contam_comment,first_dup_a_cfu_count,first_dup_b_cfu_count,first_more_than_2_org_present,first_uniqueID,second_date,second_visit,second_farm,second_order,second_path_1,second_path1_imi,second_path_2,second_path2_imi,second_path_3,second_path3_imi,second_path_4,second_path4_imi,second_quarter_code,second_isolate_1,second_path_1_maldi_final_id,second_fix_1,second_isolate_2,second_path_2_maldi_final_id,second_fix_2,second_isolate_3,second_path_3_maldi_final_id,second_fix_3,second_isolate_4,second_path_4_maldi_final_id,second_fix_4,second_clinical,second_blind,second_teatinj,second_pstmilking,second_mixed_inf_series,second_dup_not_collected,second_imi_series,second_hygiene_scorer_1,second_hygiene_1,second_hygiene_scorer_2,second_hygiene_2,second_cc_1,second_cc_2,second_cc_3,second_scc,second_contam,second_contam_comment,second_dup_a_cfu_count,second_dup_b_cfu_count,second_more_than_2_org_present,second_uniqueID,third_date,third_visit,third_farm,third_order,third_path_1,third_path1_imi,third_path_2,third_path2_imi,third_path_3,third_path3_imi,third_path_4,third_path4_imi,third_quarter_code,third_isolate_1,third_path_1_maldi_final_id,third_fix_1,third_isolate_2,third_path_2_maldi_final_id,third_fix_2,third_isolate_3,third_path_3_maldi_final_id,third_fix_3,third_isolate_4,third_path_4_maldi_final_id,third_fix_4,third_clinical,third_blind,third_teatinj,third_pstmilking,third_mixed_inf_series,third_dup_not_collected,third_imi_series,third_hygiene_scorer_1,third_hygiene_1,third_hygiene_scorer_2,third_hygiene_2,third_cc_1,third_cc_2,third_cc_3,third_scc,third_contam,third_contam_comment,third_dup_a_cfu_count,third_dup_b_cfu_count,third_more_than_2_org_present,third_uniqueID,fourth_date,fourth_visit,fourth_farm,fourth_order,fourth_path_1,fourth_path1_imi,fourth_path_2,fourth_path2_imi,fourth_path_3,fourth_path3_imi,fourth_path_4,fourth_path4_imi,fourth_quarter_code,fourth_isolate_1,fourth_path_1_maldi_final_id,fourth_fix_1,fourth_isolate_2,fourth_path_2_maldi_final_id,fourth_fix_2,fourth_isolate_3,fourth_path_3_maldi_final_id,fourth_fix_3,fourth_isolate_4,fourth_path_4_maldi_final_id,fourth_fix_4,fourth_clinical,fourth_blind,fourth_teatinj,fourth_pstmilking,fourth_mixed_inf_series,fourth_dup_not_collected,fourth_imi_series,fourth_hygiene_scorer_1,fourth_hygiene_1,fourth_hygiene_scorer_2,fourth_hygiene_2,fourth_cc_1,fourth_cc_2,fourth_cc_3,fourth_scc,fourth_contam,fourth_contam_comment,fourth_dup_a_cfu_count,fourth_dup_b_cfu_count,fourth_more_than_2_org_present,fourth_uniqueID
367,743_BJ,RF,12.17.2019,first,BJ,33,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,2,c,3,NA,NA,NA,3000,,,,,,743_BJ_RF,1.29.2020,second,BJ,34,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,4,c,3,NA,NA,NA,9000,,,,,,743_BJ_RF,2.26.2020,third,BJ,33,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,4,NA,NA,NA,7000,,,,,,743_BJ_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743_BJ_RF_fourth
368,743_BJ,RH,12.17.2019,first,BJ,33,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,NA,NA,NA,5000,,,,,,743_BJ_RH,1.29.2020,second,BJ,34,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,4,c,3,NA,NA,NA,14000,yes,,,,,743_BJ_RH,2.26.2020,third,BJ,33,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,3,c,4,NA,NA,NA,3000,,,,,,743_BJ_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743_BJ_RH_fourth
369,744_BJ,LF,12.17.2019,first,BJ,23,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,2,c,3,NA,NA,NA,9000,,,,,,744_BJ_LF,1.29.2020,second,BJ,21,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,24000,,,,,,744_BJ_LF,2.26.2020,third,BJ,24,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,3,NA,NA,NA,12000,,,,,,744_BJ_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744_BJ_LF_fourth
370,744_BJ,LH,12.17.2019,first,BJ,23,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,NA,NA,NA,12000,,,,,,744_BJ_LH,1.29.2020,second,BJ,21,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,22000,,,,,,744_BJ_LH,2.26.2020,third,BJ,24,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,3,NA,NA,NA,13000,,,,,,744_BJ_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744_BJ_LH_fourth
371,744_BJ,RF,12.17.2019,first,BJ,23,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,NA,NA,NA,6000,,,,,,744_BJ_RF,1.29.2020,second,BJ,21,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,23000,,,,,,744_BJ_RF,2.26.2020,third,BJ,24,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,m,3,c,3,NA,NA,NA,10000,,,,,,744_BJ_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744_BJ_RF_fourth
372,744_BJ,RH,12.17.2019,first,BJ,23,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,2,c,3,NA,NA,NA,12000,,,,,,744_BJ_RH,1.29.2020,second,BJ,21,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,29000,,,,,,744_BJ_RH,2.26.2020,third,BJ,24,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,3,c,3,NA,NA,NA,16000,,,,,,744_BJ_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744_BJ_RH_fourth
373,745_BJ,LF,12.17.2019,first,BJ,25,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,4000,,,,,,745_BJ_LF,1.29.2020,second,BJ,25,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,14000,,,,,,745_BJ_LF,2.26.2020,third,BJ,25,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,1,NA,NA,NA,23000,,,,,,745_BJ_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745_BJ_LF_fourth
374,745_BJ,LH,12.17.2019,first,BJ,25,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,7000,,,,,,745_BJ_LH,1.29.2020,second,BJ,25,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,19000,,,,,,745_BJ_LH,2.26.2020,third,BJ,25,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,1,NA,NA,NA,22000,,,,,,745_BJ_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745_BJ_LH_fourth
375,745_BJ,RF,12.17.2019,first,BJ,25,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,6000,,,,,,745_BJ_RF,1.29.2020,second,BJ,25,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,19000,,,,,,745_BJ_RF,2.26.2020,third,BJ,25,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,2,c,1,NA,NA,NA,20000,,,,,,745_BJ_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745_BJ_RF_fourth
376,745_BJ,RH,12.17.2019,first,BJ,25,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,14000,,,,,,745_BJ_RH,1.29.2020,second,BJ,25,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,42000,,,,,,745_BJ_RH,2.26.2020,third,BJ,25,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,2,c,1,NA,NA,NA,42000,,,,,,745_BJ_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745_BJ_RH_fourth
377,748_BJ,LF,12.17.2019,first,BJ,34,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,1,c,2,NA,NA,NA,83000,,,,,,748_BJ_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748_BJ_LF_fourth
378,748_BJ,LH,12.17.2019,first,BJ,34,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,2,NA,NA,NA,13000,,,,,,748_BJ_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748_BJ_LH_fourth
379,748_BJ,RF,12.17.2019,first,BJ,34,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,2,NA,NA,NA,2000,,,,,,748_BJ_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748_BJ_RF_fourth
380,748_BJ,RH,12.17.2019,first,BJ,34,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,2,NA,NA,NA,20000,,,,,,748_BJ_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748_BJ_RH_fourth
381,749_BJ,LF,12.17.2019,first,BJ,14,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,6000,,,,,,749_BJ_LF,1.29.2020,second,BJ,16,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,2000,,,,,,749_BJ_LF,2.26.2020,third,BJ,9,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,NA,NA,NA,9000,,,,,,749_BJ_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749_BJ_LF_fourth
382,749_BJ,LH,12.17.2019,first,BJ,14,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,5000,,,,,,749_BJ_LH,1.29.2020,second,BJ,16,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,3000,,,,,,749_BJ_LH,2.26.2020,third,BJ,9,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,m,2,c,2,NA,NA,NA,8000,,,,,,749_BJ_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749_BJ_LH_fourth
383,749_BJ,RF,12.17.2019,first,BJ,14,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,3000,,,,,,749_BJ_RF,1.29.2020,second,BJ,16,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,0,,,,,,749_BJ_RF,2.26.2020,third,BJ,9,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,NA,NA,NA,11000,,,,,,749_BJ_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749_BJ_RF_fourth
384,749_BJ,RH,12.17.2019,first,BJ,14,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,10000,,,,,,749_BJ_RH,1.29.2020,second,BJ,16,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,12000,,,,,,749_BJ_RH,2.26.2020,third,BJ,9,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,2,c,2,NA,NA,NA,11000,,,,,,749_BJ_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749_BJ_RH_fourth
385,753_BJ,LF,12.17.2019,first,BJ,17,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,4,c,4,NA,NA,NA,9000,,,,,,753_BJ_LF,1.29.2020,second,BJ,17,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,5000,,,,,,753_BJ_LF,2.26.2020,third,BJ,18,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,m,4,c,4,NA,NA,NA,18000,,,,,,753_BJ_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753_BJ_LF_fourth
386,753_BJ,LH,12.17.2019,first,BJ,17,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,4,c,4,NA,NA,NA,12000,,,,,,753_BJ_LH,1.29.2020,second,BJ,17,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,0,,,,,,753_BJ_LH,2.26.2020,third,BJ,18,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,4,c,4,NA,NA,NA,39000,,,,,,753_BJ_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753_BJ_LH_fourth
387,753_BJ,RF,12.17.2019,first,BJ,17,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,4,c,4,NA,NA,NA,9000,,,,,,753_BJ_RF,1.29.2020,second,BJ,17,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,2000,,,,,,753_BJ_RF,2.26.2020,third,BJ,18,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,m,4,c,4,NA,NA,NA,25000,,,,,,753_BJ_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753_BJ_RF_fourth
388,753_BJ,RH,12.17.2019,first,BJ,17,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,4,c,4,NA,NA,NA,11000,,,,,,753_BJ_RH,1.29.2020,second,BJ,17,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,4000,,,,,,753_BJ_RH,2.26.2020,third,BJ,18,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,4,c,4,NA,NA,NA,24000,,,,,,753_BJ_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753_BJ_RH_fourth
389,754_BJ,LF,12.17.2019,first,BJ,3,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,j,4,c,4,NA,NA,NA,8000,,,,,,754_BJ_LF,1.29.2020,second,BJ,5,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,NA,NA,NA,5000,,,,,,754_BJ_LF,2.26.2020,third,BJ,4,kocuria,yes2,,,,,,,2,bj053,kocuria species,yes_from_cns_to_kocuria,,,,,,,,,,,,,,no,,yes,m,2,c,3,NA,NA,NA,4000,,,2,4,,754_BJ_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754_BJ_LF_fourth
390,754_BJ,LH,12.17.2019,first,BJ,3,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,j,4,c,4,NA,NA,NA,23000,,,,,,754_BJ_LH,1.29.2020,second,BJ,5,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,NA,NA,NA,14000,,,,,,754_BJ_LH,2.26.2020,third,BJ,4,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,3,NA,NA,NA,8000,,,,,,754_BJ_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754_BJ_LH_fourth
391,754_BJ,RF,12.17.2019,first,BJ,3,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,4,c,4,NA,NA,NA,5000,,,,,,754_BJ_RF,1.29.2020,second,BJ,5,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,NA,NA,NA,4000,,,,,,754_BJ_RF,2.26.2020,third,BJ,4,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,2,c,3,NA,NA,NA,3000,,,,,,754_BJ_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754_BJ_RF_fourth
392,754_BJ,RH,12.17.2019,first,BJ,3,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,4,c,4,NA,NA,NA,8000,yes,,,,,754_BJ_RH,1.29.2020,second,BJ,5,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,NA,NA,NA,5000,,,,,,754_BJ_RH,2.26.2020,third,BJ,4,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,3,NA,NA,NA,0,,,,,,754_BJ_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754_BJ_RH_fourth
393,755_BJ,LF,12.17.2019,first,BJ,31,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,10000,,,,,,755_BJ_LF,1.29.2020,second,BJ,33,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,14000,,,,,,755_BJ_LF,2.26.2020,third,BJ,32,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,2,c,2,NA,NA,NA,8000,,,,,,755_BJ_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755_BJ_LF_fourth
394,755_BJ,LH,12.17.2019,first,BJ,31,corynebac,yes2,,,,,,,2,bj020,corynebacterium casei,,,,,,,,,,,,,,,no,,yes,j,3,c,3,NA,NA,NA,8000,,,tntc,tntc,,755_BJ_LH,1.29.2020,second,BJ,33,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,20000,,,,,,755_BJ_LH,2.26.2020,third,BJ,32,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,2,c,2,NA,NA,NA,6000,,,,,,755_BJ_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755_BJ_LH_fourth
395,755_BJ,RF,12.17.2019,first,BJ,31,corynebac,yes2,,,,,,,2,bj022,corynebacterium casei,yes_from_cns_to_corynebac,,,,,,,,,,,,,,no,,yes,j,3,c,3,NA,NA,NA,5000,,,tntc,tntc,,755_BJ_RF,1.29.2020,second,BJ,33,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,16000,,,,,,755_BJ_RF,2.26.2020,third,BJ,32,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,m,2,c,2,NA,NA,NA,6000,,,,,,755_BJ_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755_BJ_RF_fourth
